friction,policy,episodes,reward_mean,reward_std,reward_median,reward_min,reward_max,distance_mean,distance_std,distance_median,distance_min,distance_max
0.5,multifunctional_rc_ae,20,-22.94552858618895,137.03357389009238,-44.714434040304354,-245.8621620055521,218.23845732233522,-0.07977401392940905,0.16022990477894672,-0.13633118204331388,-0.28322584659402605,0.2544419570400966
0.5,cpg,20,60.516887212592465,3.6564153541225,60.13668245425898,55.36469485714683,67.46013263667282,0.07427239519829168,0.18315476027939123,0.05503718844754878,-0.18432702197079764,0.42166139868589053
1.0,multifunctional_rc_ae,20,136.26542658981242,113.81182632578668,173.4228713292045,-51.25289474974536,269.6760340053721,0.09440938232330313,0.27704276484358625,0.06371925535355814,-0.42888036932790086,0.6253761139284024
1.0,cpg,20,200.3455762818464,6.890359991865164,201.74656705131292,186.47892369988097,210.83163769468462,4.365536304724981,0.34395297755592985,4.43591304548109,3.67306164240448,4.888649773380508
1.5,multifunctional_rc_ae,20,61.982130152566015,105.8677417108617,106.71495302872556,-155.4653138756815,180.88992277023004,0.3752773482896484,0.42908642397877633,0.35088197888503503,-0.22948967033911685,1.3040241653137945
1.5,cpg,20,80.09428064780843,12.375916253810956,82.24956400917148,54.57155226657008,102.80280989083374,1.5740920455112546,0.6195858969335677,1.6817773504948619,0.29756923905809174,2.711446249814946
