friction,episodes_paired,rc_distance_mean,rc_distance_std,rc_distance_ci95_half,cpg_distance_mean,cpg_distance_std,cpg_distance_ci95_half,distance_gap_pct_mean,distance_gap_pct_std,distance_gap_pct_median,distance_gap_pct_mad,distance_gap_pct_clipped_mean,distance_gap_abs_mean,distance_gap_abs_std,rc_reward_mean,rc_reward_std,rc_reward_ci95_half,cpg_reward_mean,cpg_reward_std,cpg_reward_ci95_half,reward_gap_pct_mean,reward_gap_pct_std,reward_gap_pct_median,reward_gap_pct_mad,reward_gap_pct_clipped_mean,reward_gap_abs_mean,reward_gap_abs_std,rc_win_rate_distance_pct,rc_win_rate_reward_pct
0.5,20,0.07562914078654162,0.2983163384889645,0.13074289988539164,0.2750633615129187,0.17538865601053844,0.07686746763509063,156.05989373528692,1051.2012538040765,-77.62315596313721,82.20601323493392,-47.959754095435216,-0.19943422072637712,0.3064291408252329,-32.53075022261457,81.09622146482522,35.54198612709044,64.46097248890159,3.5181504053388495,1.5418973984355968,-149.17191268413816,127.94721828901758,-197.99582968024546,51.86059618326831,-127.8629622754869,-96.99172271151613,81.83685761727956,30.0,20.0
1.0,20,0.41583367787031966,0.5555459615358623,0.2434787527854556,4.227051147958226,0.35307490776283523,0.15474190100180488,-89.99588508263511,13.050121324721164,-90.07089872555744,7.034542402595953,-89.99588508263511,-3.8112174700879073,0.6889018477262183,98.725541865973,86.4604358457139,37.89295673539405,197.58530870803366,7.061491716176846,3.094835197984923,-50.16864917245356,43.786632472890304,-46.83518895141198,36.46064045561412,-50.16864917245356,-98.8597668420607,85.89937733842076,0.0,10.0
1.5,20,0.4155169042265577,0.566120387467011,0.24811319928565226,0.9663443557679999,0.6007943241210773,0.263309722049231,-31.9160853019955,92.61190610589937,-46.89306943552653,33.91656982717849,-33.39837911143162,-0.5508274515414425,0.7041230629852153,64.20327237528406,95.13518831123471,41.69483463076819,67.98781293265284,12.008833755402213,5.263103447084392,-3.4798535713371663,148.11898635239066,13.618421543886297,117.47511258494556,0.13645941435611206,-3.784540557368781,95.7264024582075,20.0,50.0
